Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente1965,Contrato1199,Outro Crédito,44.19
Cliente1965,Contrato2457,Crédito Cartões,"1,233.73"
Cliente1966,Contrato2467,Crédito Cartões,317.11
Cliente1967,Contrato1200,Outro Crédito,10.40
Cliente1968,Contrato1201,Outro Crédito,916.78
Cliente1969,Contrato1203,Outro Crédito,9.57
Cliente1970,Contrato1806,Outro Crédito,302.48
Cliente1971,Contrato1209,Outro Crédito,318.61
Cliente1971,Contrato3071,Outro Crédito,"18,469.51"
Cliente1972,Contrato2476,Crédito Cartões,291.71
Cliente1973,Contrato1204,Outro Crédito,32.02
Cliente1974,Contrato1205,Outro Crédito,7.46
Cliente1975,Contrato1207,Outro Crédito,143.01
Cliente1976,Contrato2524,Crédito Cartões,648.18
Cliente1976,Contrato3104,Crédito Individual,256.29
Cliente1977,Contrato1210,Outro Crédito,7.98
Cliente1978,Contrato1212,Outro Crédito,237.10
Cliente1978,Contrato3092,Outro Crédito,"2,294.79"
Cliente1979,Contrato3109,Crédito Individual,93.43
Cliente1980,Contrato1214,Outro Crédito,46.46
Cliente1981,Contrato1216,Outro Crédito,495.82
Cliente1982,Contrato1215,Outro Crédito,347.98
Cliente1983,Contrato3061,Outro Crédito,"3,936.64"
Cliente1984,Contrato1218,Outro Crédito,323.46
Cliente1985,Contrato1219,Outro Crédito,"1,201.82"
Cliente1985,Contrato2452,Crédito Cartões,269.01
Cliente1986,Contrato3074,Crédito Individual,"15,307.06"
Cliente1987,Contrato1221,Outro Crédito,"1,508.08"
Cliente1988,Contrato2460,Crédito Cartões,23.26
Cliente1988,Contrato3079,Outro Crédito,"40,431.45"
Cliente1988,Contrato3086,Outro Crédito,"32,676.80"
Cliente1988,Contrato3106,Outro Crédito,"19,282.42"
Cliente1989,Contrato1224,Outro Crédito,"1,526.72"
Cliente1989,Contrato2438,Crédito Cartões,57.87
Cliente1989,Contrato3055,Outro Crédito,"12,689.02"
Cliente1990,Contrato1223,Outro Crédito,584.73
Cliente1991,Contrato1225,Outro Crédito,424.72
Cliente1992,Contrato1226,Outro Crédito,455.42
Cliente1993,Contrato2527,Crédito Cartões,0.00
Cliente1994,Contrato1228,Outro Crédito,10.04
Cliente1995,Contrato1230,Outro Crédito,470.01
Cliente1996,Contrato1229,Outro Crédito,465.04
Cliente1997,Contrato3072,Crédito Individual,"3,393.64"
Cliente1998,Contrato1232,Outro Crédito,574.15
Cliente1998,Contrato2442,Crédito Cartões,191.93
Cliente1999,Contrato1233,Outro Crédito,208.11
Cliente2000,Contrato2464,Crédito Cartões,153.34
Cliente2001,Contrato1234,Outro Crédito,3.59
Cliente2002,Contrato1235,Outro Crédito,7.87
Cliente2003,Contrato1236,Outro Crédito,856.52
Cliente2003,Contrato2446,Crédito Cartões,223.21
Cliente2004,Contrato3063,Crédito Habitação,"4,303.16"
Cliente2005,Contrato2504,Crédito Cartões,669.46
Cliente2006,Contrato2456,Crédito Cartões,215.97
Cliente2007,Contrato2536,Crédito Cartões,518.30
Cliente2008,Contrato1239,Outro Crédito,697.47
Cliente2009,Contrato1238,Outro Crédito,986.20
Cliente2010,Contrato3064,Outro Crédito,"6,346.21"
Cliente2011,Contrato1240,Outro Crédito,"1,510.64"
Cliente2012,Contrato1241,Outro Crédito,145.81
Cliente2013,Contrato1244,Outro Crédito,2.49
Cliente2014,Contrato1248,Outro Crédito,437.25
Cliente2014,Contrato1249,Outro Crédito,"22,684.14"
Cliente2015,Contrato1251,Outro Crédito,706.45
Cliente2016,Contrato2454,Crédito Cartões,102.07
Cliente2017,Contrato2459,Crédito Cartões,278.47
Cliente2018,Contrato2505,Crédito Cartões,161.77
Cliente2019,Contrato1252,Outro Crédito,"1,161.92"
Cliente2020,Contrato2544,Crédito Cartões,601.38
Cliente2021,Contrato1254,Outro Crédito,261.90
Cliente2021,Contrato2462,Crédito Cartões,49.23
Cliente2022,Contrato1255,Outro Crédito,1.61
Cliente2023,Contrato2525,Crédito Cartões,398.91
Cliente2024,Contrato2480,Crédito Cartões,"3,834.94"
Cliente2025,Contrato1257,Outro Crédito,780.10
Cliente2026,Contrato3076,Crédito Individual,652.90
Cliente2027,Contrato1263,Outro Crédito,"1,297.01"
Cliente2028,Contrato2463,Crédito Cartões,903.84
Cliente2029,Contrato1259,Outro Crédito,701.27
Cliente2030,Contrato1260,Outro Crédito,851.72
Cliente2031,Contrato1261,Outro Crédito,52.96
Cliente2032,Contrato1262,Outro Crédito,318.94
Cliente2032,Contrato2546,Crédito Cartões,475.10
Cliente2033,Contrato1266,Outro Crédito,786.77
Cliente2034,Contrato1264,Outro Crédito,"4,031.16"
Cliente2035,Contrato2465,Crédito Cartões,130.04
Cliente2036,Contrato1265,Outro Crédito,23.51
Cliente2037,Contrato3090,Crédito Individual,"1,996.65"
Cliente2038,Contrato3101,Crédito Individual,"1,457.97"
Cliente2039,Contrato1267,Outro Crédito,79.96
Cliente2040,Contrato3075,Crédito Individual,"2,483.73"
Cliente2041,Contrato2483,Crédito Cartões,505.36
Cliente2041,Contrato2491,Crédito Cartões,485.79
Cliente2041,Contrato3082,Crédito Individual,264.34
Cliente2042,Contrato2468,Crédito Cartões,247.46
Cliente2043,Contrato1268,Outro Crédito,19.83
Cliente2044,Contrato3087,Crédito Individual,977.79
Cliente2045,Contrato1269,Outro Crédito,50.23
Cliente2045,Contrato2470,Crédito Cartões,193.01
Cliente2046,Contrato1270,Outro Crédito,12.79
Cliente2047,Contrato2471,Crédito Cartões,261.77
Cliente2048,Contrato1271,Outro Crédito,291.07
Cliente2049,Contrato2475,Crédito Cartões,796.24
Cliente2050,Contrato1272,Outro Crédito,8.53
Cliente2051,Contrato1273,Outro Crédito,"1,184.12"
Cliente2051,Contrato2472,Crédito Cartões,234.44
Cliente2052,Contrato1274,Outro Crédito,503.00
Cliente2053,Contrato2473,Crédito Cartões,145.03
Cliente2054,Contrato1275,Outro Crédito,902.17
Cliente2055,Contrato1276,Outro Crédito,175.47
Cliente2056,Contrato1277,Outro Crédito,14.06
Cliente2057,Contrato1278,Outro Crédito,844.72
Cliente2057,Contrato2482,Crédito Cartões,51.09
Cliente2058,Contrato1279,Outro Crédito,12.74
Cliente2059,Contrato1280,Outro Crédito,488.29
Cliente2059,Contrato2511,Crédito Cartões,45.43
Cliente2060,Contrato1296,Outro Crédito,755.57
Cliente2060,Contrato2513,Crédito Cartões,585.16
Cliente2061,Contrato1281,Outro Crédito,39.52
Cliente2062,Contrato2500,Crédito Cartões,557.12
Cliente2063,Contrato1282,Outro Crédito,950.76
Cliente2063,Contrato2487,Crédito Cartões,619.99
Cliente2064,Contrato1283,Outro Crédito,0.88
Cliente2064,Contrato2486,Crédito Cartões,0.59
Cliente2065,Contrato1284,Outro Crédito,957.77
Cliente2066,Contrato1285,Outro Crédito,727.17
Cliente2067,Contrato1286,Outro Crédito,821.62
Cliente2067,Contrato3091,Outro Crédito,"2,438.65"
Cliente2067,Contrato3093,Outro Crédito,"2,002.51"
Cliente2068,Contrato1287,Outro Crédito,824.12
Cliente2068,Contrato2492,Crédito Cartões,787.20
Cliente2069,Contrato1290,Outro Crédito,2.04
Cliente2070,Contrato1291,Outro Crédito,703.98
Cliente2070,Contrato2497,Crédito Cartões,396.31
Cliente2071,Contrato1292,Outro Crédito,20.11
Cliente2072,Contrato1293,Outro Crédito,319.57
Cliente2073,Contrato2499,Crédito Cartões,569.98
Cliente2074,Contrato2507,Crédito Cartões,470.71
Cliente2075,Contrato2501,Crédito Cartões,600.52
Cliente2076,Contrato1294,Outro Crédito,"1,199.63"
Cliente2076,Contrato3102,Crédito Individual,"1,024.72"
Cliente2077,Contrato1295,Outro Crédito,960.93
Cliente2078,Contrato1297,Outro Crédito,681.22
Cliente2078,Contrato2506,Crédito Cartões,595.81
Cliente2078,Contrato2508,Crédito Cartões,447.74
Cliente2078,Contrato3095,Crédito Habitação,0.00
Cliente2078,Contrato3098,Crédito Individual,312.15
Cliente2079,Contrato2509,Crédito Cartões,534.57
Cliente2080,Contrato1298,Outro Crédito,84.46
Cliente2081,Contrato1299,Outro Crédito,883.92
Cliente2081,Contrato2512,Crédito Cartões,566.43
Cliente2082,Contrato2514,Crédito Cartões,212.74
Cliente2083,Contrato2518,Crédito Cartões,340.47
Cliente2084,Contrato2519,Crédito Cartões,343.56
Cliente2085,Contrato2516,Crédito Cartões,676.21
Cliente2086,Contrato2517,Crédito Cartões,677.04
Cliente2087,Contrato1300,Outro Crédito,664.04
Cliente2087,Contrato2526,Crédito Cartões,613.05
Cliente2088,Contrato1301,Outro Crédito,75.65
Cliente2089,Contrato1302,Outro Crédito,748.41
Cliente2089,Contrato2521,Crédito Cartões,619.17
Cliente2090,Contrato1303,Outro Crédito,68.49
Cliente2091,Contrato1304,Outro Crédito,156.24
Cliente2091,Contrato2520,Crédito Cartões,646.10
Cliente2092,Contrato2522,Crédito Cartões,918.87
Cliente2093,Contrato2528,Crédito Cartões,643.11
Cliente2094,Contrato1305,Outro Crédito,553.70
Cliente2094,Contrato2537,Crédito Cartões,991.95
Cliente2095,Contrato2542,Crédito Cartões,307.63
Cliente2096,Contrato1306,Outro Crédito,606.53
Cliente2096,Contrato2531,Crédito Cartões,398.64
Cliente2097,Contrato1308,Outro Crédito,112.47
Cliente2098,Contrato1309,Outro Crédito,343.61
Cliente2098,Contrato2533,Crédito Cartões,615.18
Cliente2099,Contrato1310,Outro Crédito,"1,789.29"
Cliente2100,Contrato1311,Outro Crédito,948.64
Cliente2101,Contrato1312,Outro Crédito,424.20
Cliente2102,Contrato1313,Outro Crédito,418.00
Cliente2103,Contrato2534,Crédito Cartões,308.04
Cliente2104,Contrato2539,Crédito Cartões,76.60
Cliente2104,Contrato3108,Crédito Individual,445.23
Cliente2105,Contrato1314,Outro Crédito,501.45
Cliente2106,Contrato1315,Outro Crédito,4.05
Cliente2107,Contrato1316,Outro Crédito,203.52
Cliente2108,Contrato2547,Crédito Cartões,548.68
Cliente2109,Contrato1317,Outro Crédito,39.86
Cliente2110,Contrato1318,Outro Crédito,847.35
Cliente2110,Contrato2548,Crédito Cartões,570.43
